30	0	repo/.photo-org/trash/group-30/default283e25e6fa2c6df618865a887d40f1ad.jpg	91601	533	400
30	0	repo/.photo-org/trash/group-30/default8c9f1217f75ffe22a9373379e1a33dc8.jpg	91568	533	400
30	0	repo/.photo-org/trash/group-30/default9b2e708c595833ceb0f261924b59a289.jpg	91024	533	400
30	0	repo/.photo-org/trash/group-30/default72213de8c927fba8e92ba70ea6fa8655.jpg	89091	533	400
30	0	repo/.photo-org/trash/group-30/default0d782d3f905cdc946a709eb40ddd73b7.jpg	89028	533	400
31	1	repo/2022/03/26/IMG_1244.JPG	463686	1080	1920
31	0	repo/.photo-org/trash/group-31/defaultimg_1244.jpg	52843	400	711
32	1	repo/2017/12/18/20171218-153237-3.jpg	509063	800	1066
32	0	repo/.photo-org/trash/group-32/20171218-153237.jpg	47297	400	533
32	0	repo/.photo-org/trash/group-32/defaultimg_0171-3.jpg	47238	400	533
33	1	repo/2014/04/12/img_0172.jpg	10445038	5184	3456
33	0	repo/.photo-org/trash/group-33/defaultimg_0172.jpg	108221	600	400
34	1	repo/2017/06/07/993744def8d1dd8ed0298673c8e7feb5.jpg	189162	1280	960
34	0	repo/.photo-org/trash/group-34/7af2270012703078844016f4e85af4c5.jpg	184961	1280	960
34	0	repo/.photo-org/trash/group-34/default993744def8d1dd8ed0298673c8e7feb5.jpg	60444	533	400
34	0	repo/.photo-org/trash/group-34/default7af2270012703078844016f4e85af4c5.jpg	59631	533	400
35	1	repo/2022/03/26/IMG_0913.JPG	292858	1005	1786
35	0	repo/.photo-org/trash/group-35/defaultimg_0913-2.jpg	33526	400	710
36	1	repo/2020/11/28/IMG_0173.JPG	5336510	4032	3024
36	0	repo/.photo-org/trash/group-36/2020-11-28_21.20.13.jpg	3016750	4032	3024
36	0	repo/.photo-org/trash/group-36/defaultimg_0173-2.jpg	46468	533	400
37	1	repo/2016/08/14/IMG_0176.JPG	1758400	4032	3024
37	0	repo/.photo-org/trash/group-37/defaultimg_0176-2.jpg	97136	533	400
